latitude,longitude,acq_date,acq_time,frp,brightness,bright_t31,confidence,risk_score,risk_level
33.27303,71.59341,2026-08-09,2051,5.23,316.26,295.1,n,15.73,Low
21.98404,83.23331,2026-08-09,2053,0.63,313.26,286.97,n,10.62,Low
21.92497,83.3391,2026-08-09,2053,2.53,319.32,287.43,n,15.41,Low
21.92297,83.34842,2026-08-09,2053,1.99,305.39,287.4,n,7.26,Low
21.76745,84.01727,2026-08-09,2053,1.45,308.2,286.56,n,8.42,Low
21.7667,84.02068,2026-08-09,2053,1.45,311.13,286.49,n,10.05,Low
21.76148,84.01937,2026-08-09,2053,1.97,309.95,286.62,n,9.78,Low
21.76073,84.02281,2026-08-09,2053,1.14,305.64,286.79,n,6.77,Low
21.7555,84.02152,2026-08-09,2053,1.14,304.3,286.65,n,6.02,Low
21.75475,84.02496,2026-08-09,2053,1.14,311.48,286.61,n,10.01,Low
21.77686,83.8248,2026-08-09,2053,2.22,317.02,286.71,n,13.9,Low
21.76645,83.84737,2026-08-09,2053,0.74,304.54,284.25,n,5.86,Low
21.76204,83.84266,2026-08-09,2053,0.74,302.22,281.94,n,4.57,Low
21.75613,83.84473,2026-08-09,2053,1.57,331.1,282.29,n,21.23,Low
21.75689,83.84132,2026-08-09,2053,1.57,306.24,282.08,n,7.42,Low
21.75098,83.84337,2026-08-09,2053,1.57,321.57,281.66,n,15.94,Low
21.75174,83.83995,2026-08-09,2053,1.57,301.66,279.99,n,4.88,Low
21.74584,83.84196,2026-08-09,2053,4.53,367.0,282.41,h,43.4,Medium
21.7466,83.83854,2026-08-09,2053,4.53,303.08,279.54,n,7.89,Low
21.74508,83.84539,2026-08-09,2053,2.07,304.62,282.25,n,6.9,Low
21.7407,83.84058,2026-08-09,2053,4.53,308.79,281.73,n,11.06,Low
21.73995,83.84397,2026-08-09,2053,2.07,303.18,281.42,n,6.1,Low
21.69786,84.03272,2026-08-09,2053,0.95,300.38,286.1,n,3.7,Low
21.7454,83.84225,2026-08-09,2053,4.43,367.0,282.45,h,43.32,Medium
21.74613,83.83881,2026-08-09,2053,4.43,302.67,279.07,n,7.58,Low
21.74466,83.84566,2026-08-09,2053,2.16,304.79,281.94,n,7.06,Low
21.74026,83.84083,2026-08-09,2053,4.43,303.89,280.66,n,8.26,Low
21.73952,83.84424,2026-08-09,2053,2.16,301.74,279.15,n,5.36,Low
21.80161,82.04208,2026-08-09,2053,1.46,298.97,286.53,n,3.3,Low
20.98613,85.13412,2026-08-09,2053,1.25,307.17,284.57,n,7.7,Low
20.97851,85.16796,2026-08-09,2053,2.42,303.53,284.78,n,6.55,Low
20.97757,85.17213,2026-08-09,2053,1.67,306.64,284.05,n,7.72,Low
20.98047,85.13264,2026-08-09,2053,2.63,309.35,284.93,n,9.94,Low
20.97952,85.13689,2026-08-09,2053,2.03,304.81,284.8,n,6.97,Low
20.97097,85.17477,2026-08-09,2053,1.6800000000000002,306.12,282.96,n,7.44,Low
20.9672,85.16487,2026-08-09,2053,3.5700000000000003,305.74,284.02,n,8.64,Low
20.96626,85.16904,2026-08-09,2053,1.6800000000000002,306.44,285.1,n,7.62,Low
20.96531,85.17321,2026-08-09,2053,1.6800000000000002,303.02,282.73,n,5.72,Low
21.57739,82.02422,2026-08-09,2053,0.74,303.84,287.59,n,5.47,Low
21.57567,82.02277,2026-08-09,2053,1.36,305.27,287.38,n,6.73,Low
20.79585,85.25479,2026-08-09,2053,4.58,322.38,283.66,n,18.65,Low
23.31598,70.48666,2026-08-09,2053,1.34,304.72,287.01,n,6.41,Low
15.17016,76.66847,2026-08-09,2053,1.7000000000000002,305.37,288.79,n,7.04,Low
23.26503,70.2586,2026-08-09,2053,0.45,300.98,283.85,n,3.66,Low
21.29874,81.60884,2026-08-09,2053,1.09,301.03,280.22,n,4.17,Low
21.18384,81.38453,2026-08-09,2053,2.28,308.14,287.48,n,9.01,Low
22.93463,69.69802,2026-08-09,2053,1.61,308.32,292.47,n,8.61,Low
22.33633,69.86706,2026-08-09,2053,0.94,296.59,276.09,n,1.59,Low
22.41452,69.03976,2026-08-09,2053,2.56,305.86,291.91,n,7.95,Low
21.10748,72.64737,2026-08-09,2053,2.5,337.04,284.79,n,25.23,Low
21.10862,72.63972,2026-08-09,2053,0.95,304.99,281.09,n,6.26,Low
21.10805,72.64354,2026-08-09,2053,2.5,305.64,281.4,n,7.79,Low
21.10411,72.6468,2026-08-09,2053,2.5,327.81,281.03,n,20.1,Low
21.10583,72.63531,2026-08-09,2053,0.95,301.51,276.58,n,4.33,Low
21.10468,72.64297,2026-08-09,2053,2.5,304.37,279.26,n,7.08,Low
21.10246,72.63474,2026-08-09,2053,2.43,334.79,276.12,n,23.93,Low
21.10189,72.63857,2026-08-09,2053,2.43,299.87,277.11,n,4.53,Low
21.05607,72.85309,2026-08-09,2053,0.73,308.76,281.79,n,8.19,Low
21.05272,72.85251,2026-08-09,2053,0.73,305.92,281.49,n,6.61,Low
23.55756,87.23849,2026-08-09,2053,6.46,331.11,283.93,n,24.91,Low
23.5581,87.23757,2026-08-09,2053,3.94,320.15,283.53,n,16.93,Low
23.55688,87.24264,2026-08-09,2053,3.94,319.62,283.57,n,16.63,Low
23.70715,86.07474,2026-08-09,2053,1.54,309.27,285.3,n,9.08,Low
23.78739,85.55407,2026-08-09,2053,1.76,304.64,284.95,n,6.68,Low
23.78459,85.56609,2026-08-09,2053,1.71,303.32,285.25,n,5.9,Low
23.69682,85.37211,2026-08-09,2053,2.51,312.73,285.43,n,11.73,Low
23.69139,85.37067,2026-08-09,2053,1.02,301.7,284.11,n,4.49,Low
23.6982,85.36979,2026-08-09,2053,0.75,304.83,285.52,n,6.02,Low
23.69277,85.36834,2026-08-09,2053,0.75,301.77,284.98,n,4.32,Low
23.69188,85.37228,2026-08-09,2053,0.75,300.95,283.39,n,3.87,Low
23.68279,85.36151,2026-08-09,2053,1.0,303.63,285.34,n,5.54,Low
23.82163,84.57192,2026-08-09,2053,1.6800000000000002,296.02,282.73,n,1.83,Low
24.18504,82.65644,2026-08-09,2053,1.5,305.11,288.06,n,6.74,Low
24.17704,82.64884,2026-08-09,2053,1.95,304.12,288.36,n,6.53,Low
24.17747,82.65152,2026-08-09,2053,1.92,309.63,288.57,n,9.57,Low
25.94221,72.19034,2026-08-09,2053,0.98,297.05,251.72,n,1.87,Low
26.09499,68.87696,2026-08-09,2053,0.93,311.21,294.85,n,9.7,Low
22.57261,85.8962,2026-08-09,2053,2.37,315.67,284.87,n,13.26,Low
23.5636,87.24025,2026-08-09,2053,3.77,311.73,283.68,n,12.12,Low
18.57864,72.24078,2026-08-09,2053,2.83,324.38,293.14,n,18.44,Low
18.57529,72.24021,2026-08-09,2053,2.83,312.1,292.74,n,11.62,Low
15.3384,76.28057,2026-08-09,2053,1.24,319.07,282.8,n,14.3,Low
15.33398,76.28428,2026-08-09,2053,0.61,301.8,280.59,n,4.24,Low
15.02215,78.01655,2026-08-09,2053,1.21,309.3,290.87,n,8.85,Low
15.33284,76.24754,2026-08-09,2053,0.67,304.58,286.14,n,5.82,Low
15.17859,77.10164,2026-08-09,2053,0.93,303.55,286.08,n,5.45,Low
15.17477,77.1009,2026-08-09,2053,0.93,304.35,286.31,n,5.89,Low
15.22696,76.76333,2026-08-09,2053,1.96,317.11,291.42,n,13.75,Low
15.18752,76.65742,2026-08-09,2053,1.82,305.57,289.22,n,7.24,Low
15.18005,76.65598,2026-08-09,2053,1.25,305.06,288.25,n,6.53,Low
15.176,76.67924,2026-08-09,2053,2.26,303.56,288.93,n,6.45,Low
15.17357,76.69316,2026-08-09,2053,0.94,307.58,288.66,n,7.69,Low
15.17632,76.65526,2026-08-09,2053,1.92,316.1,289.35,n,13.16,Low
15.17551,76.65991,2026-08-09,2053,1.92,309.43,288.44,n,9.46,Low
22.57268,85.89642,2026-08-09,2053,2.38,315.22,285.1,n,13.02,Low
25.3894,68.57915,2026-08-09,2053,1.39,309.02,293.58,n,8.83,Low
25.3889,68.5837,2026-08-09,2053,1.21,316.63,293.58,n,12.92,Low
22.06459,83.70384,2026-08-09,2053,0.62,299.4,285.57,n,2.91,Low
22.01604,83.75397,2026-08-09,2053,0.71,302.39,286.91,n,4.64,Low
21.96346,83.77216,2026-08-09,2053,0.98,306.88,287.27,n,7.33,Low
21.96713,83.77322,2026-08-09,2053,0.96,306.19,287.2,n,6.94,Low
22.04151,83.35121,2026-08-09,2053,0.62,306.0,287.01,n,6.58,Low
22.04084,83.35434,2026-08-09,2053,0.62,305.59,287.39,n,6.35,Low
22.03652,83.35001,2026-08-09,2053,0.9,309.81,286.96,n,8.9,Low
22.03585,83.35313,2026-08-09,2053,0.9,302.69,287.24,n,4.95,Low
22.03518,83.35629,2026-08-09,2053,1.37,303.07,287.39,n,5.51,Low
22.03383,83.36263,2026-08-09,2053,0.93,302.33,287.23,n,4.77,Low
22.03315,83.36578,2026-08-09,2053,0.93,309.35,287.56,n,8.67,Low
21.85959,83.96744,2026-08-09,2053,0.85,305.11,286.95,n,6.25,Low
21.98326,83.23328,2026-08-09,2053,1.54,308.46,286.98,n,8.63,Low
21.9223,83.35155,2026-08-09,2053,1.99,327.47,287.99,n,19.53,Low
21.36524,81.67861,2026-08-09,2053,1.74,305.57,287.26,n,7.18,Low
18.68412,73.03049,2026-08-09,2055,1.37,310.97,289.69,n,9.9,Low
20.86897,70.56341,2026-08-09,2055,1.22,304.13,288.58,n,5.99,Low
18.95695,73.94106,2026-08-09,2055,0.43,304.84,289.53,n,5.79,Low
19.17647,70.94337,2026-08-09,2055,2.67,304.83,289.45,n,7.46,Low
18.68744,73.03105,2026-08-09,2055,1.37,310.64,291.63,n,9.72,Low
9.71063,77.60217,2026-08-09,2055,3.01,307.3,290.09,n,9.09,Low
9.71142,77.59763,2026-08-09,2055,3.01,326.39,289.48,n,19.7,Low
9.7151,77.60211,2026-08-09,2055,3.01,318.67,289.84,n,15.41,Low
9.71592,77.59735,2026-08-09,2055,3.01,333.99,290.27,n,23.92,Low
9.71963,77.60168,2026-08-09,2055,0.8300000000000001,307.9,288.83,n,7.79,Low
9.72244,77.61123,2026-08-09,2055,3.78,314.72,289.24,n,13.79,Low
9.72325,77.60651,2026-08-09,2055,3.78,334.47,289.84,n,24.76,Low
9.71238,77.60028,2026-08-09,2055,5.68,342.1,290.56,n,30.43,Low
9.71691,77.59991,2026-08-09,2055,5.68,322.27,289.49,n,19.41,Low
9.71971,77.60912,2026-08-09,2055,1.92,316.36,289.45,n,13.31,Low
9.72057,77.60439,2026-08-09,2055,1.92,325.17,289.69,n,18.2,Low
9.72415,77.60929,2026-08-09,2055,1.92,319.58,289.29,n,15.1,Low
9.725,77.60458,2026-08-09,2055,1.92,302.41,288.54,n,5.56,Low
10.41551,77.10945,2026-08-09,2055,2.55,320.29,287.16,n,15.96,Low
23.95202,97.65089,2026-08-10,625,3.55,328.56,291.73,n,21.31,Low
25.23627,97.25916,2026-08-10,625,2.92,327.99,292.39,n,20.52,Low
27.26478,97.50578,2026-08-10,627,1.65,326.33,294.46,n,18.64,Low
6.11241,81.09345,2026-08-10,758,4.57,339.02,298.34,n,27.88,Low
6.23674,80.99846,2026-08-10,758,5.44,335.42,300.13,n,26.54,Low
6.75074,81.74324,2026-08-10,758,10.85,354.65,290.31,n,41.28,Medium
8.66093,81.11579,2026-08-10,801,3.44,330.25,299.71,l,22.16,Low
8.56523,80.44241,2026-08-10,801,5.48,340.41,300.39,n,29.34,Low
8.58914,80.54917,2026-08-10,801,7.15,345.35,301.95,l,33.33,Low
8.65186,80.48193,2026-08-10,801,6.71,339.28,303.0,n,29.63,Low
8.68488,80.46899,2026-08-10,801,4.33,334.26,300.72,l,25.06,Low
8.678840000000001,80.29721,2026-08-10,801,2.98,335.32,297.9,n,24.63,Low
8.84993,80.89687,2026-08-10,801,5.9,333.39,302.86,l,25.75,Low
8.86749,80.58756,2026-08-10,801,3.17,334.47,298.83,l,24.31,Low
8.86692,80.58389,2026-08-10,801,3.17,337.39,298.86,l,25.93,Low
8.66499,77.87334,2026-08-10,801,6.53,340.85,301.71,n,30.37,Low
9.1559,80.68771,2026-08-10,801,6.05,337.55,301.25,l,28.18,Low
8.74038,77.72398,2026-08-10,801,2.94,332.77,301.52,n,23.19,Low
9.11507,77.54341,2026-08-10,801,5.08,346.35,301.99,n,32.34,Low
9.42565,78.80767,2026-08-10,801,8.7,336.8,299.57,l,29.75,Low
9.53488,78.5205,2026-08-10,801,2.49,330.49,300.86,l,21.58,Low
9.65848,78.09887,2026-08-10,801,5.64,336.36,304.93,n,27.21,Low
9.65751,78.09645,2026-08-10,801,4.57,338.99,304.84,n,27.87,Low
9.70958,77.59943,2026-08-10,801,6.59,339.29,295.83,n,29.55,Low
9.67706,77.40768,2026-08-10,801,27.78,353.93,300.22,n,53.57,Medium
9.90223,78.1714,2026-08-10,801,2.8,335.02,302.49,n,24.33,Low
10.007,78.03323,2026-08-10,801,19.23,355.73,303.39,n,48.16,Medium
10.40051,79.41708,2026-08-10,801,8.13,346.89,298.99,n,34.93,Low
11.73288,79.25768,2026-08-10,801,6.5600000000000005,339.42,303.89,n,29.6,Low
12.09698,79.78356,2026-08-10,801,8.28,346.95,296.78,n,35.07,Low
12.56739,76.95238,2026-08-10,801,6.39,341.37,296.74,n,30.55,Low
14.25999,80.11745,2026-08-10,801,7.87,337.94,303.7,l,29.76,Low
13.99028,79.82359,2026-08-10,801,9.45,345.75,302.37,n,35.28,Low
7.24348,81.25483,2026-08-10,801,4.29,333.67,298.08,l,24.7,Low
7.33924,81.19566,2026-08-10,801,7.25,330.99,303.28,l,25.43,Low
8.2479,80.687,2026-08-10,801,2.23,331.95,299.67,l,22.2,Low
8.28735,80.1686,2026-08-10,801,5.09,334.38,298.45,n,25.7,Low
8.50113,80.65372,2026-08-10,801,1.56,331.8,300.46,l,21.61,Low
8.56684,80.65114,2026-08-10,801,6.16,332.25,301.56,l,25.31,Low
19.81181,79.30586,2026-08-10,803,1.52,333.62,298.76,n,22.6,Low
14.61157,79.57929,2026-08-10,803,3.22,331.31,301.41,l,22.59,Low
14.41773,77.48374,2026-08-10,803,4.22,336.38,299.27,l,26.15,Low
14.78313,77.36995,2026-08-10,803,5.15,333.51,295.22,l,25.26,Low
15.17701,79.4042,2026-08-10,803,3.8,335.91,303.39,l,25.58,Low
15.29744,79.91622,2026-08-10,803,6.41,336.62,304.21,l,27.93,Low
15.31481,79.78688,2026-08-10,803,7.27,339.73,306.18,l,30.3,Low
15.66939,80.24091,2026-08-10,803,26.37,340.92,307.19,n,45.29,Medium
15.73965,76.86564,2026-08-10,803,6.36,333.53,298.41,n,26.18,Low
16.6777,79.28349,2026-08-10,803,3.93,334.32,301.38,l,24.79,Low
17.95901,80.79624,2026-08-10,803,2.8200000000000003,331.58,300.21,n,22.44,Low
24.96334,68.29653,2026-08-10,805,7.01,367.0,291.98,h,45.26,Medium
27.41576,68.69434,2026-08-10,807,11.3,330.47,305.29,l,28.18,Low
29.47674,71.57613,2026-08-10,807,1.95,333.68,296.5,n,22.95,Low
29.87585,72.1666,2026-08-10,807,2.0,330.63,297.6,n,21.29,Low
29.75784,71.19679,2026-08-10,807,4.14,341.31,299.6,n,28.83,Low
29.80911,71.22158,2026-08-10,807,0.95,330.73,299.48,n,20.56,Low
30.44198,72.03133,2026-08-10,807,2.14,331.4,299.0,n,21.83,Low
30.6178,72.00645,2026-08-10,807,1.87,331.22,299.11,n,21.52,Low
30.66452,72.10686,2026-08-10,807,4.7,334.89,298.45,n,25.69,Low
30.66344,72.10561,2026-08-10,807,3.42,336.39,298.6,n,25.56,Low
30.6663,71.79234,2026-08-10,807,2.69,332.62,300.0,n,22.92,Low
30.74711,71.97482,2026-08-10,807,3.62,330.13,298.49,n,22.23,Low
30.82264,71.89292,2026-08-10,807,5.59,342.09,298.75,n,30.35,Low
30.92426,71.95514,2026-08-10,807,6.69,344.23,298.26,n,32.37,Low
30.93043,71.92529,2026-08-10,807,6.31,334.04,298.77,n,26.42,Low
30.93421,71.92432,2026-08-10,807,6.31,334.6,298.79,n,26.73,Low
31.03724,70.81618,2026-08-10,807,4.71,331.0,304.12,l,23.53,Low
30.97559,70.80282,2026-08-10,807,7.21,330.49,304.99,l,25.12,Low
29.26117,91.92243,2026-08-10,1849,2.96,300.93,280.17,n,5.51,Low
30.06718,96.97577,2026-08-10,1849,1.16,298.83,284.24,n,3.0,Low
27.31815,95.26571,2026-08-10,1851,1.48,306.66,288.23,n,7.59,Low
27.22307,95.34376,2026-08-10,1851,0.8,308.54,288.42,n,8.12,Low
27.22299,95.34394,2026-08-10,1851,1.19,307.29,288.14,n,7.72,Low
27.46151,95.47781,2026-08-10,1851,2.14,305.79,285.79,n,7.6,Low
26.77199,94.50657,2026-08-10,1851,3.63,307.07,287.31,n,9.43,Low
35.99197,94.82977,2026-08-10,2027,1.0,300.52,282.93,n,3.82,Low
35.99315,94.82987,2026-08-10,2027,0.76,295.44,281.78,n,0.81,Low
37.34717,97.4121,2026-08-10,2027,1.11,295.35,284.66,n,1.03,Low
35.96609,68.6862,2026-08-10,2029,2.5700000000000003,303.69,290.08,n,6.76,Low
33.40569,71.93793,2026-08-10,2029,0.51,307.04,292.13,n,7.07,Low
23.75578,85.85191,2026-08-10,2032,5.25,315.07,290.47,n,15.09,Low
23.78816,85.55405,2026-08-10,2032,1.27,308.19,289.81,n,8.28,Low
29.26332,91.92432,2026-08-10,2032,1.32,305.14,283.89,n,6.62,Low
29.37813,91.15085,2026-08-10,2032,0.76,305.5,281.64,n,6.4,Low
23.74609,85.50594,2026-08-10,2032,0.92,304.91,289.89,n,6.2,Low
23.78002,85.57363,2026-08-10,2032,2.75,308.17,290.36,n,9.38,Low
23.78163,85.56542,2026-08-10,2032,1.44,310.99,289.95,n,9.96,Low
29.22212,88.35135,2026-08-10,2032,0.68,295.74,281.25,n,0.92,Low
23.76469,86.40427,2026-08-10,2032,1.8,304.0,282.6,n,6.35,Low
23.74069,86.43222,2026-08-10,2032,1.6,303.33,285.19,n,5.83,Low
23.73635,86.43119,2026-08-10,2032,1.6,309.38,283.53,n,9.19,Low
23.74017,86.43353,2026-08-10,2032,1.47,305.53,284.99,n,6.95,Low
23.71038,86.44572,2026-08-10,2032,0.96,303.13,283.23,n,5.24,Low
23.73582,86.4325,2026-08-10,2032,1.47,307.8,284.03,n,8.21,Low
23.6797,86.39513,2026-08-10,2032,1.54,304.13,282.86,n,6.23,Low
23.67876,86.3997,2026-08-10,2032,1.54,302.17,283.07,n,5.14,Low
23.75876,85.85487,2026-08-10,2032,2.36,306.85,289.0,n,8.35,Low
23.75457,85.85389,2026-08-10,2032,2.36,308.66,290.0,n,9.36,Low
23.82257,85.49671,2026-08-10,2032,1.94,308.19,290.96,n,8.78,Low
23.82469,85.49886,2026-08-10,2032,2.63,307.93,290.74,n,9.16,Low
23.69617,85.29114,2026-08-10,2034,1.31,313.71,289.32,n,11.38,Low
18.71598,79.53969,2026-08-10,2034,1.6,307.68,289.3,n,8.24,Low
18.71994,79.53657,2026-08-10,2034,1.69,309.87,289.56,n,9.53,Low
19.96435,79.33541,2026-08-10,2034,1.08,308.94,289.41,n,8.55,Low
20.86358,84.98724,2026-08-10,2034,2.21,310.48,285.82,n,10.26,Low
20.86698,84.99238,2026-08-10,2034,2.35,305.69,286.46,n,7.7,Low
20.86225,84.98945,2026-08-10,2034,3.24,303.1,286.36,n,6.93,Low
20.86561,84.9946,2026-08-10,2034,2.5700000000000003,308.58,286.6,n,9.47,Low
22.79967,86.0918,2026-08-10,2034,2.5,312.26,284.01,n,11.46,Low
22.79259,86.1953,2026-08-10,2034,2.71,306.0,282.34,n,8.14,Low
22.87322,86.06417,2026-08-10,2034,1.81,311.97,286.43,n,10.79,Low
25.38742,68.58064,2026-08-10,2034,1.64,317.53,283.9,n,13.75,Low
23.71813,85.00859,2026-08-10,2034,0.65,304.69,288.6,n,5.87,Low
23.72211,85.0095,2026-08-10,2034,0.65,304.33,288.82,n,5.67,Low
23.73483,85.00838,2026-08-10,2034,0.8,303.67,289.21,n,5.42,Low
23.73657,85.02082,2026-08-10,2034,1.07,306.38,289.07,n,7.12,Low
23.73882,85.00931,2026-08-10,2034,1.47,304.21,289.03,n,6.22,Low
23.69358,85.36925,2026-08-10,2034,1.3,320.89,289.53,n,15.36,Low
23.69766,85.37018,2026-08-10,2034,1.3,304.92,289.46,n,6.49,Low
9.90036,77.68868,2026-08-10,2038,2.83,330.49,290.67,n,21.84,Low
9.89699,77.68813,2026-08-10,2038,2.01,321.31,290.67,n,16.12,Low
9.20653,77.49845,2026-08-10,2038,1.56,310.68,293.23,n,9.88,Low
8.69899,78.05886,2026-08-10,2038,1.16,316.48,293.48,n,12.8,Low
8.29562,80.34652,2026-08-10,2038,2.86,320.93,291.09,n,16.55,Low
7.38877,81.22155,2026-08-10,2038,6.13,339.66,284.24,n,29.41,Low
7.36113,80.89506,2026-08-10,2038,1.04,307.16,288.27,n,7.54,Low
6.86747,81.55627,2026-08-10,2038,1.39,307.5,284.61,n,7.99,Low
9.72326,77.61427,2026-08-10,2038,0.32,303.75,290.64,n,5.1,Low
9.71671,77.59083,2026-08-10,2038,1.08,305.73,290.88,n,6.77,Low
9.70653,77.58966,2026-08-10,2038,1.61,309.63,292.62,n,9.34,Low
9.28078,77.39169,2026-08-10,2038,2.94,329.87,291.78,n,21.58,Low
9.70315,77.58917,2026-08-10,2038,6.37,344.88,294.0,n,32.49,Low
9.53022,77.44653,2026-08-10,2038,3.14,342.64,294.87,n,28.82,Low
9.52966,77.44995,2026-08-10,2038,3.14,337.96,293.68,n,26.22,Low
9.52627,77.44958,2026-08-10,2038,3.14,320.1,292.59,n,16.3,Low
9.52684,77.44609,2026-08-10,2038,3.14,315.95,293.58,n,13.99,Low
34.44133,71.02061,2026-08-10,2210,1.53,302.32,288.94,n,5.21,Low
35.96784,68.68665,2026-08-10,2210,1.41,302.47,288.39,n,5.21,Low
28.06321,95.35553,2026-08-11,608,4.22,327.28,293.7,n,21.1,Low
37.35823,97.43069,2026-08-11,610,3.69,336.87,310.56,l,26.03,Low
7.90745,81.47761,2026-08-11,741,1.57,332.43,288.44,n,21.97,Low
6.37665,81.13255,2026-08-11,741,4.36,329.86,288.76,n,22.64,Low
6.65509,81.18199,2026-08-11,741,3.37,332.54,297.2,n,23.38,Low
6.6595,81.18127,2026-08-11,741,3.37,334.1,294.78,n,24.25,Low
6.7003900000000005,81.40369,2026-08-11,741,6.7,331.46,294.81,n,25.28,Low
6.68748,81.3247,2026-08-11,741,11.45,344.69,295.91,n,36.19,Low
6.65942,81.1833,2026-08-11,741,5.83,341.39,295.17,n,30.14,Low
6.68776,81.32225,2026-08-11,741,4.67,341.77,295.01,n,29.49,Low
6.7392,81.33511,2026-08-11,741,3.63,336.69,295.0,n,25.88,Low
6.76589,81.44145,2026-08-11,741,2.06,334.51,293.71,n,23.49,Low
6.73881,81.27922,2026-08-11,741,3.35,331.02,295.47,n,22.52,Low
6.75822,81.31496,2026-08-11,741,2.7,334.62,294.47,n,24.04,Low
6.82637,81.59361,2026-08-11,741,19.63,343.07,297.88,n,41.43,Medium
6.8257,81.58957,2026-08-11,741,19.63,340.34,297.74,n,39.91,Low
6.83064,81.59292,2026-08-11,741,4.59,332.16,295.03,n,24.09,Low
6.90791,81.62111,2026-08-11,741,3.99,335.65,294.65,n,25.58,Low
6.90725,81.61715,2026-08-11,741,3.99,336.73,296.69,n,26.18,Low
6.91217,81.62042,2026-08-11,741,3.99,330.19,295.45,n,22.54,Low
6.96316,81.59194,2026-08-11,741,4.5600000000000005,330.07,296.68,n,22.9,Low
6.96249,81.588,2026-08-11,741,2.43,332.65,295.85,n,22.74,Low
6.96741,81.59118,2026-08-11,741,7.47,348.3,296.17,n,35.21,Low
7.14803,81.09077,2026-08-11,741,2.03,330.98,290.13,n,21.51,Low
7.3861,81.2234,2026-08-11,741,8.58,342.56,294.12,n,32.86,Low
7.40687,81.32104,2026-08-11,741,3.62,336.07,290.73,n,25.53,Low
7.39043,81.22261,2026-08-11,741,9.55,342.94,294.26,n,33.8,Low
7.41117,81.32027,2026-08-11,741,3.62,333.42,291.15,n,24.06,Low
7.38883,81.13251,2026-08-11,741,1.43,337.3,293.69,n,24.57,Low
7.42013,81.15775,2026-08-11,741,3.02,333.81,290.39,n,23.83,Low
7.42813,81.15214,2026-08-11,741,5.09,329.51,290.29,n,22.99,Low
7.47229,81.30639,2026-08-11,741,3.51,335.81,290.21,n,25.3,Low
7.65809,81.07646,2026-08-11,741,5.39,340.34,283.5,n,29.23,Low
7.76478,80.79965,2026-08-11,741,6.5,343.36,288.86,n,31.74,Low
7.89212,81.48428,2026-08-11,741,2.25,330.24,288.13,n,21.27,Low
7.89147,81.48035,2026-08-11,741,2.25,333.41,287.78,n,23.03,Low
8.0036,81.25312,2026-08-11,741,9.78,343.11,289.99,n,34.06,Low
8.09114,81.10897,2026-08-11,741,5.24,334.11,279.84,n,25.66,Low
8.37599,80.77338,2026-08-11,741,3.98,327.7,284.65,n,21.15,Low
8.84146,80.9937,2026-08-11,741,4.82,332.16,268.98,n,24.26,Low
9.16179,77.91492,2026-08-11,741,3.53,341.92,272.28,n,28.71,Low
10.93614,78.50137,2026-08-11,744,7.51,334.18,295.06,n,27.4,Low
10.83465,78.6193,2026-08-11,744,11.21,340.31,288.36,n,33.58,Low
10.93295,78.50113,2026-08-11,744,2.47,335.0,295.8,n,24.07,Low
11.65238,79.1266,2026-08-11,744,9.66,341.69,291.4,n,33.18,Low
12.29835,78.21772,2026-08-11,744,3.83,331.88,295.98,n,23.36,Low
13.35804,80.23712,2026-08-11,744,4.38,330.27,298.49,n,22.88,Low
13.36924,80.1537,2026-08-11,744,1.87,333.26,296.81,n,22.66,Low
13.46839,79.86543,2026-08-11,744,5.22,330.21,297.42,n,23.48,Low
14.28755,77.5889,2026-08-11,744,8.36,332.14,295.76,n,26.9,Low
14.65185,79.52352,2026-08-11,744,4.74,335.67,299.11,n,26.15,Low
14.20572,76.8857,2026-08-11,744,2.48,333.73,295.27,n,23.38,Low
14.72405,79.54469,2026-08-11,744,2.55,336.35,297.26,n,24.88,Low
14.79489,79.71674,2026-08-11,744,2.24,341.48,301.17,n,27.5,Low
14.8896,79.33846,2026-08-11,744,3.12,330.6,300.12,n,22.12,Low
14.8567,76.95497,2026-08-11,744,3.81,347.51,296.43,n,32.03,Low
14.85612,76.95194,2026-08-11,744,3.81,333.96,295.53,n,24.5,Low
14.92106,76.83829,2026-08-11,744,3.24,333.55,295.04,n,23.85,Low
15.56061,79.96441,2026-08-11,744,3.18,331.98,299.56,n,22.93,Low
15.50542,79.54381,2026-08-11,744,1.58,333.42,302.44,n,22.53,Low
15.28784,78.3216,2026-08-11,744,5.03,333.38,299.14,n,25.09,Low
15.61035,79.47829,2026-08-11,744,2.44,333.92,300.29,n,23.45,Low
15.74237,79.7478,2026-08-11,744,13.35,367.0,301.79,h,50.01,Medium
15.82722,80.0759,2026-08-11,744,3.41,337.76,299.81,n,26.31,Low
15.76487,79.08978,2026-08-11,744,4.03,335.82,300.82,n,25.7,Low
16.18703,79.21886,2026-08-11,744,5.58,341.68,298.18,n,30.12,Low
16.19199,79.22189,2026-08-11,744,3.79,337.02,298.02,n,26.19,Low
16.1912,79.21764,2026-08-11,744,3.79,333.73,298.91,n,24.36,Low
16.58509,80.65373,2026-08-11,744,9.49,351.25,296.0,n,38.37,Low
17.03344,80.86896,2026-08-11,744,3.2,330.45,297.1,n,22.09,Low
17.14975,80.77999,2026-08-11,744,6.13,336.15,296.25,n,27.46,Low
17.07935,79.29828,2026-08-11,744,4.78,343.28,293.19,n,30.41,Low
23.67661,86.40046,2026-08-11,746,5.3,339.43,299.61,n,28.66,Low
