latitude,longitude,acq_date,acq_time,confidence,scan,satellite,track,bright_t31,instrument,daynight,version,frp,brightness
8.34616,81.03253,2026-09-02,729,n,0.38,SNPP,0.58,297.25,SNPP,D,2.0NRT,2.38,332.66
8.35486,80.79696,2026-09-02,729,n,0.39,SNPP,0.59,298.19,SNPP,D,2.0NRT,5.46,332.79
8.36511,80.79137,2026-09-02,729,n,0.39,SNPP,0.59,296.26,SNPP,D,2.0NRT,4.83,339.09
7.05682,81.45827,2026-09-02,729,n,0.37,SNPP,0.58,297.05,SNPP,D,2.0NRT,4.42,330.89
7.09954,81.70715,2026-09-02,729,n,0.35000000000000003,SNPP,0.5700000000000001,297.84,SNPP,D,2.0NRT,6.61,349.97
7.05835,81.59419,2026-09-02,729,n,0.36,SNPP,0.5700000000000001,299.05,SNPP,D,2.0NRT,3.42,338.1
7.06316,81.80867,2026-09-02,729,n,0.35000000000000003,SNPP,0.5700000000000001,297.59,SNPP,D,2.0NRT,3.02,331.94
8.38184,80.82143,2026-09-02,729,n,0.39,SNPP,0.59,297.03,SNPP,D,2.0NRT,3.93,333.79
8.37057,80.79036,2026-09-02,729,n,0.39,SNPP,0.59,296.31,SNPP,D,2.0NRT,3.42,340.53
8.3484,80.66866,2026-09-02,729,h,0.4,SNPP,0.6000000000000001,296.76,SNPP,D,2.0NRT,10.6,367.0
8.417,80.32652,2026-09-02,729,n,0.42,SNPP,0.61,293.64,SNPP,D,2.0NRT,11.58,338.39
8.41631,80.3227,2026-09-02,729,n,0.42,SNPP,0.61,293.83,SNPP,D,2.0NRT,8.01,350.19
8.52835,80.81718,2026-09-02,729,n,0.39,SNPP,0.59,295.5,SNPP,D,2.0NRT,3.41,337.48
8.53549,80.7943,2026-09-02,729,h,0.39,SNPP,0.59,296.16,SNPP,D,2.0NRT,6.76,367.0
9.64366,80.32153,2026-09-02,729,n,0.4,SNPP,0.6000000000000001,294.88,SNPP,D,2.0NRT,8.44,345.81
9.64335,80.32085,2026-09-02,729,n,0.4,SNPP,0.6000000000000001,295.09,SNPP,D,2.0NRT,11.93,353.27
9.64267,80.31721,2026-09-02,729,n,0.4,SNPP,0.6000000000000001,295.12,SNPP,D,2.0NRT,9.47,354.25
7.5465,81.29754,2026-09-02,729,h,0.37,SNPP,0.58,299.5,SNPP,D,2.0NRT,10.43,367.0
7.33388,80.93858,2026-09-02,729,n,0.4,SNPP,0.6000000000000001,299.41,SNPP,D,2.0NRT,6.69,337.02
7.37863,81.15845,2026-09-02,729,n,0.38,SNPP,0.59,301.45,SNPP,D,2.0NRT,3.32,337.06
7.39372,81.18061,2026-09-02,729,l,0.38,SNPP,0.59,303.02,SNPP,D,2.0NRT,1.87,330.66
7.38031,81.00896,2026-09-02,729,n,0.39,SNPP,0.59,301.73,SNPP,D,2.0NRT,4.13,335.97
7.4081,81.06524,2026-09-02,729,l,0.39,SNPP,0.59,301.43,SNPP,D,2.0NRT,2.34,330.17
7.55483,81.72664,2026-09-02,729,n,0.35000000000000003,SNPP,0.56,300.23,SNPP,D,2.0NRT,2.19,332.58
8.53487,80.79079,2026-09-02,729,n,0.39,SNPP,0.59,295.2,SNPP,D,2.0NRT,6.76,333.26
8.52491,80.67143,2026-09-02,729,n,0.39,SNPP,0.6000000000000001,294.27,SNPP,D,2.0NRT,3.08,347.72
8.51043,80.68813,2026-09-02,729,n,0.39,SNPP,0.6000000000000001,295.6,SNPP,D,2.0NRT,3.76,333.16
8.53568,80.79343,2026-09-02,729,h,0.39,SNPP,0.59,296.67,SNPP,D,2.0NRT,11.89,367.0
8.52422,80.67086,2026-09-02,729,n,0.39,SNPP,0.6000000000000001,294.34,SNPP,D,2.0NRT,3.47,344.89
8.553560000000001,80.76841,2026-09-02,729,n,0.39,SNPP,0.59,295.74,SNPP,D,2.0NRT,2.86,336.61
7.0117,81.60833,2026-09-02,729,n,0.36,SNPP,0.5700000000000001,302.21,SNPP,D,2.0NRT,5.27,345.12
7.01405,81.62167,2026-09-02,729,n,0.36,SNPP,0.5700000000000001,299.88,SNPP,D,2.0NRT,6.13,333.68
8.54068,80.66792,2026-09-02,729,n,0.39,SNPP,0.6000000000000001,291.88,SNPP,D,2.0NRT,1.52,336.61
8.55561,80.68747,2026-09-02,729,n,0.39,SNPP,0.59,296.0,SNPP,D,2.0NRT,4.1,330.74
8.54718,80.61058,2026-09-02,729,n,0.4,SNPP,0.6000000000000001,294.44,SNPP,D,2.0NRT,4.57,333.05
8.58795,80.74087,2026-09-02,729,n,0.39,SNPP,0.59,294.08,SNPP,D,2.0NRT,2.65,337.58
8.57646,80.64652,2026-09-02,729,n,0.39,SNPP,0.6000000000000001,294.33,SNPP,D,2.0NRT,4.88,330.72
8.5813,80.64192,2026-09-02,729,n,0.39,SNPP,0.6000000000000001,295.02,SNPP,D,2.0NRT,5.5,331.96
8.4979,80.15121,2026-09-02,729,n,0.43,SNPP,0.62,294.23,SNPP,D,2.0NRT,3.34,330.36
8.59681,80.66502,2026-09-02,729,n,0.39,SNPP,0.6000000000000001,294.7,SNPP,D,2.0NRT,3.05,332.41
8.61355,80.69516,2026-09-02,729,n,0.39,SNPP,0.59,293.63,SNPP,D,2.0NRT,6.82,330.01
8.61902,80.69415,2026-09-02,729,n,0.39,SNPP,0.59,294.17,SNPP,D,2.0NRT,6.82,356.1
8.63088,80.72893,2026-09-02,729,n,0.39,SNPP,0.59,293.45,SNPP,D,2.0NRT,2.95,334.37
8.57462,80.41475,2026-09-02,729,n,0.41000000000000003,SNPP,0.61,295.38,SNPP,D,2.0NRT,7.07,334.48
8.62972,80.6591,2026-09-02,729,n,0.39,SNPP,0.6000000000000001,294.26,SNPP,D,2.0NRT,6.08,341.84
8.61938,80.69332,2026-09-02,729,n,0.39,SNPP,0.59,292.77,SNPP,D,2.0NRT,4.64,336.36
8.72707,81.12466,2026-09-02,729,n,0.36,SNPP,0.58,291.57,SNPP,D,2.0NRT,5.77,334.56
8.72116,81.12231,2026-09-02,729,n,0.36,SNPP,0.58,297.45,SNPP,D,2.0NRT,5.77,349.27
8.62986,80.65842,2026-09-02,729,n,0.39,SNPP,0.6000000000000001,293.71,SNPP,D,2.0NRT,5.23,353.41
8.57298,80.41463,2026-09-02,729,n,0.41000000000000003,SNPP,0.61,294.45,SNPP,D,2.0NRT,3.36,332.67
8.6315,80.72802,2026-09-02,729,n,0.39,SNPP,0.59,293.66,SNPP,D,2.0NRT,3.7800000000000002,340.11
6.8621300000000005,81.46165,2026-09-02,729,n,0.37,SNPP,0.58,298.78,SNPP,D,2.0NRT,3.86,340.55
6.85732,81.46571,2026-09-02,729,n,0.37,SNPP,0.58,299.73,SNPP,D,2.0NRT,3.86,335.27
6.80013,81.59657,2026-09-02,729,n,0.36,SNPP,0.58,302.59,SNPP,D,2.0NRT,2.88,332.93
6.80072,81.59989,2026-09-02,729,n,0.36,SNPP,0.58,303.49,SNPP,D,2.0NRT,2.88,353.05
6.79481,81.59746,2026-09-02,729,l,0.36,SNPP,0.58,302.94,SNPP,D,2.0NRT,2.88,331.5
6.7207,81.24134,2026-09-02,729,n,0.39,SNPP,0.59,298.04,SNPP,D,2.0NRT,2.3,335.85
6.18732,80.72151,2026-09-02,729,n,0.43,SNPP,0.62,290.31,SNPP,D,2.0NRT,1.55,330.17
6.26317,81.08282,2026-09-02,729,n,0.4,SNPP,0.6000000000000001,294.58,SNPP,D,2.0NRT,1.77,332.7
7.55034,81.30028,2026-09-02,729,n,0.37,SNPP,0.58,297.4,SNPP,D,2.0NRT,10.62,339.76
7.47581,80.9069,2026-09-02,729,n,0.4,SNPP,0.6000000000000001,298.42,SNPP,D,2.0NRT,5.28,343.34
7.4839,81.20641,2026-09-02,729,n,0.38,SNPP,0.59,300.93,SNPP,D,2.0NRT,4.16,348.72
9.43506,80.38796,2026-09-02,729,n,0.4,SNPP,0.6000000000000001,295.41,SNPP,D,2.0NRT,3.54,330.6
9.43308,80.37701,2026-09-02,729,n,0.4,SNPP,0.6000000000000001,295.69,SNPP,D,2.0NRT,8.7,347.25
6.15852,80.93163,2026-09-02,731,n,0.42,SNPP,0.61,292.94,SNPP,D,2.0NRT,4.42,340.74
9.99482,79.18996,2026-09-02,731,n,0.47000000000000003,SNPP,0.64,287.05,SNPP,D,2.0NRT,4.89,341.62
9.94405,78.17075,2026-09-02,731,n,0.55,SNPP,0.68,292.36,SNPP,D,2.0NRT,8.81,330.98
12.1557,79.81212,2026-09-02,731,n,0.39,SNPP,0.59,288.02,SNPP,D,2.0NRT,2.65,330.94
15.95654,79.91642,2026-09-02,731,n,0.32,SNPP,0.55,293.08,SNPP,D,2.0NRT,4.66,341.23
14.888490000000001,79.31078,2026-09-02,731,n,0.37,SNPP,0.58,273.26,SNPP,D,2.0NRT,2.5,332.39
20.96492,85.17074,2026-09-02,733,l,0.42,SNPP,0.38,284.61,SNPP,D,2.0NRT,7.94,326.69
17.67918,75.30824,2026-09-02,733,n,0.6000000000000001,SNPP,0.7000000000000001,286.29,SNPP,D,2.0NRT,6.74,332.06
30.44718,73.801,2026-09-02,735,n,0.39,SNPP,0.59,294.92,SNPP,D,2.0NRT,2.56,331.74
31.09262,74.68887,2026-09-02,737,n,0.33,SNPP,0.55,293.1,SNPP,D,2.0NRT,3.98,340.43
9.92334,78.1786,2026-09-02,911,n,0.72,SNPP,0.75,287.09,SNPP,D,2.0NRT,8.28,333.46
11.34867,77.58162,2026-09-02,911,n,0.68,SNPP,0.74,291.66,SNPP,D,2.0NRT,6.73,343.48
18.573900000000002,72.24182,2026-09-02,913,n,0.37,SNPP,0.58,284.0,SNPP,D,2.0NRT,4.18,327.45
27.85456,72.35793,2026-09-02,915,n,0.48,SNPP,0.65,295.85,SNPP,D,2.0NRT,6.23,335.36
27.37742,95.33333,2026-09-02,2000,n,0.46,SNPP,0.47000000000000003,277.24,SNPP,N,2.0NRT,1.17,296.12
23.75969,86.40069,2026-09-02,2002,n,0.39,SNPP,0.36,289.41,SNPP,N,2.0NRT,1.45,312.71
20.94987,86.04974,2026-09-02,2002,n,0.39,SNPP,0.36,278.53,SNPP,N,2.0NRT,1.99,317.46
20.95044,86.04603,2026-09-02,2002,n,0.39,SNPP,0.36,277.16,SNPP,N,2.0NRT,2.41,320.77
20.96373,86.04834,2026-09-02,2002,n,0.39,SNPP,0.36,279.16,SNPP,N,2.0NRT,0.85,300.88
20.97057,86.0037,2026-09-02,2002,n,0.39,SNPP,0.36,279.33,SNPP,N,2.0NRT,1.07,307.75
20.97389,86.00428,2026-09-02,2002,n,0.39,SNPP,0.36,279.75,SNPP,N,2.0NRT,0.75,303.42
22.24434,87.38933,2026-09-02,2002,n,0.38,SNPP,0.36,284.82,SNPP,N,2.0NRT,1.69,307.58
23.69712,85.35915,2026-09-02,2002,n,0.42,SNPP,0.37,282.2,SNPP,N,2.0NRT,0.72,298.21
23.66686,86.09244,2026-09-02,2002,n,0.4,SNPP,0.37,287.9,SNPP,N,2.0NRT,2.0,303.59
23.76929,86.01326,2026-09-02,2002,n,0.4,SNPP,0.37,289.14,SNPP,N,2.0NRT,1.06,303.69
23.77496,85.99825,2026-09-02,2002,n,0.4,SNPP,0.37,289.68,SNPP,N,2.0NRT,0.93,304.92
23.77554,85.99434,2026-09-02,2002,n,0.4,SNPP,0.37,289.35,SNPP,N,2.0NRT,0.93,303.22
23.75301,86.3995,2026-09-02,2002,n,0.39,SNPP,0.36,290.05,SNPP,N,2.0NRT,1.79,306.1
23.75577,86.40394,2026-09-02,2002,n,0.39,SNPP,0.36,289.59,SNPP,N,2.0NRT,1.05,306.39
23.75693,86.39625,2026-09-02,2002,n,0.39,SNPP,0.36,290.21,SNPP,N,2.0NRT,1.45,306.5
23.75911,86.40453,2026-09-02,2002,n,0.39,SNPP,0.36,288.73,SNPP,N,2.0NRT,1.05,307.12
23.80136,86.32924,2026-09-02,2002,n,0.39,SNPP,0.36,288.9,SNPP,N,2.0NRT,0.85,302.76
23.80471,86.32983,2026-09-02,2002,n,0.39,SNPP,0.36,289.63,SNPP,N,2.0NRT,0.85,311.61
23.80529,86.32597,2026-09-02,2002,n,0.39,SNPP,0.36,288.61,SNPP,N,2.0NRT,0.85,299.68
23.76244,86.40514,2026-09-02,2002,n,0.39,SNPP,0.36,288.11,SNPP,N,2.0NRT,1.07,302.54
23.78102,86.37297,2026-09-02,2002,n,0.39,SNPP,0.36,289.08,SNPP,N,2.0NRT,1.4100000000000001,301.83
23.7787,86.38834,2026-09-02,2002,n,0.39,SNPP,0.36,289.49,SNPP,N,2.0NRT,1.75,311.58
23.77812,86.39218,2026-09-02,2002,n,0.39,SNPP,0.36,289.43,SNPP,N,2.0NRT,1.06,303.48
23.77536,86.38774,2026-09-02,2002,n,0.39,SNPP,0.36,289.53,SNPP,N,2.0NRT,2.1,305.74
23.76637,86.40189,2026-09-02,2002,n,0.39,SNPP,0.36,288.02,SNPP,N,2.0NRT,0.98,301.52
23.7665,86.37826,2026-09-02,2002,n,0.39,SNPP,0.36,288.33,SNPP,N,2.0NRT,1.13,303.1
23.76419,86.39362,2026-09-02,2002,n,0.39,SNPP,0.36,289.46,SNPP,N,2.0NRT,1.77,305.69
23.76303,86.40129,2026-09-02,2002,n,0.39,SNPP,0.36,288.44,SNPP,N,2.0NRT,0.98,306.39
20.94712,86.04544,2026-09-02,2002,n,0.39,SNPP,0.36,275.89,SNPP,N,2.0NRT,2.41,299.71
20.94769,86.04173,2026-09-02,2002,n,0.39,SNPP,0.36,276.62,SNPP,N,2.0NRT,2.41,329.92
15.17838,76.65782,2026-09-02,2004,n,0.34,SNPP,0.56,284.25,SNPP,N,2.0NRT,1.94,304.14
15.17876,76.65467,2026-09-02,2004,n,0.34,SNPP,0.56,283.83,SNPP,N,2.0NRT,1.51,303.64
15.18241,76.66785,2026-09-02,2004,n,0.33,SNPP,0.56,283.02,SNPP,N,2.0NRT,2.21,303.1
15.17321,76.65722,2026-09-02,2004,n,0.34,SNPP,0.56,283.72,SNPP,N,2.0NRT,1.52,298.31
15.16884,76.38137,2026-09-02,2004,n,0.35000000000000003,SNPP,0.5700000000000001,285.17,SNPP,N,2.0NRT,1.08,303.55
21.16249,72.6673,2026-09-02,2004,n,0.71,SNPP,0.75,284.74,SNPP,N,2.0NRT,1.98,304.69
15.17359,76.65408,2026-09-02,2004,n,0.34,SNPP,0.56,281.77,SNPP,N,2.0NRT,1.23,300.96
15.78634,80.24809,2026-09-02,2004,n,0.4,SNPP,0.44,283.42,SNPP,N,2.0NRT,1.63,304.51
18.68321,73.04121,2026-09-02,2004,n,0.64,SNPP,0.72,283.02,SNPP,N,2.0NRT,3.91,301.76
18.68376,73.03494,2026-09-02,2004,n,0.64,SNPP,0.72,282.78,SNPP,N,2.0NRT,2.69,307.43
18.6843,73.02866,2026-09-02,2004,n,0.64,SNPP,0.72,282.8,SNPP,N,2.0NRT,2.69,303.48
17.60491,83.19991,2026-09-02,2004,n,0.44,SNPP,0.38,268.04,SNPP,N,2.0NRT,1.1400000000000001,295.25
17.60785,83.20464,2026-09-02,2004,n,0.44,SNPP,0.38,270.69,SNPP,N,2.0NRT,0.8200000000000001,298.93
17.61139,83.20518,2026-09-02,2004,n,0.44,SNPP,0.38,271.87,SNPP,N,2.0NRT,1.06,299.79
21.1658,72.66228,2026-09-02,2004,n,0.71,SNPP,0.75,284.7,SNPP,N,2.0NRT,1.54,301.64
7.76356,80.32153,2026-09-02,2006,n,0.48,SNPP,0.4,292.35,SNPP,N,2.0NRT,1.7000000000000002,306.91
9.56267,77.52,2026-09-02,2006,n,0.49,SNPP,0.49,278.52,SNPP,N,2.0NRT,2.11,312.46
11.17563,79.08776,2026-09-02,2006,n,0.41000000000000003,SNPP,0.45,286.18,SNPP,N,2.0NRT,0.63,304.65
11.59482,77.264,2026-09-02,2006,n,0.55,SNPP,0.51,271.1,SNPP,N,2.0NRT,1.73,308.29
11.59569,77.25757,2026-09-02,2006,n,0.55,SNPP,0.51,268.93,SNPP,N,2.0NRT,1.73,301.79
11.80807,77.92142,2026-09-02,2006,n,0.5,SNPP,0.49,284.21,SNPP,N,2.0NRT,2.3,313.58
12.84852,79.90374,2026-09-02,2006,n,0.38,SNPP,0.44,288.54,SNPP,N,2.0NRT,4.0,334.6
12.85253,79.90434,2026-09-02,2006,n,0.38,SNPP,0.44,289.45,SNPP,N,2.0NRT,5.36,343.13
13.09088,79.98233,2026-09-02,2006,n,0.38,SNPP,0.43,285.15,SNPP,N,2.0NRT,0.52,304.44
7.47998,81.08479,2026-09-02,2006,n,0.44,SNPP,0.38,296.02,SNPP,N,2.0NRT,2.11,311.65
7.5548,81.30308,2026-09-02,2006,n,0.43,SNPP,0.38,293.48,SNPP,N,2.0NRT,3.47,323.29
7.55889,81.2997,2026-09-02,2006,n,0.43,SNPP,0.38,293.76,SNPP,N,2.0NRT,1.3,309.37
7.96894,79.79425,2026-09-02,2006,n,0.51,SNPP,0.41000000000000003,293.45,SNPP,N,2.0NRT,3.02,308.78
7.97252,80.73882,2026-09-02,2006,n,0.46,SNPP,0.39,293.5,SNPP,N,2.0NRT,2.91,321.51
8.08357,80.79222,2026-09-02,2006,n,0.45,SNPP,0.39,294.23,SNPP,N,2.0NRT,6.49,328.17
8.08421,80.78805,2026-09-02,2006,n,0.45,SNPP,0.39,295.53,SNPP,N,2.0NRT,6.49,330.49
8.01085,81.28994,2026-09-02,2006,n,0.43,SNPP,0.38,294.86,SNPP,N,2.0NRT,1.23,306.92
8.35069,80.99633,2026-09-02,2006,n,0.45,SNPP,0.39,293.57,SNPP,N,2.0NRT,0.44,308.39
9.55174,77.51925,2026-09-02,2006,n,0.49,SNPP,0.49,280.12,SNPP,N,2.0NRT,0.75,300.72
9.55481,77.51051,2026-09-02,2006,n,0.49,SNPP,0.49,277.36,SNPP,N,2.0NRT,0.75,305.7
9.55315,77.52262,2026-09-02,2006,n,0.49,SNPP,0.49,280.86,SNPP,N,2.0NRT,2.59,321.0
9.55874,77.51527,2026-09-02,2006,n,0.49,SNPP,0.49,278.95,SNPP,N,2.0NRT,2.55,299.36
9.55933,77.5109,2026-09-02,2006,n,0.49,SNPP,0.49,278.15,SNPP,N,2.0NRT,0.75,299.08
9.56071,77.53418,2026-09-02,2006,n,0.49,SNPP,0.49,281.53,SNPP,N,2.0NRT,2.32,314.02
6.35938,80.89688,2026-09-02,2008,n,0.43,SNPP,0.38,291.83,SNPP,N,2.0NRT,1.33,309.14
6.60946,81.25787,2026-09-02,2008,n,0.42,SNPP,0.38,294.0,SNPP,N,2.0NRT,4.13,336.98
6.73874,80.70068,2026-09-02,2008,n,0.45,SNPP,0.39,289.69,SNPP,N,2.0NRT,0.37,300.53
6.7725100000000005,80.99814,2026-09-02,2008,n,0.43,SNPP,0.38,289.94,SNPP,N,2.0NRT,1.18,303.55
6.85798,80.95795,2026-09-02,2008,n,0.44,SNPP,0.38,289.29,SNPP,N,2.0NRT,0.78,299.78
6.79936,81.55991,2026-09-02,2008,n,0.41000000000000003,SNPP,0.37,293.68,SNPP,N,2.0NRT,0.61,306.69
6.97714,80.86381,2026-09-02,2008,n,0.44,SNPP,0.38,288.28,SNPP,N,2.0NRT,0.61,302.77
6.3556,80.89746,2026-09-02,2008,n,0.43,SNPP,0.38,291.74,SNPP,N,2.0NRT,2.06,304.67
6.35586,80.89634,2026-09-02,2008,n,0.43,SNPP,0.38,291.65,SNPP,N,2.0NRT,1.69,309.53
35.70838,73.66257,2026-09-02,2140,n,0.49,SNPP,0.49,283.17,SNPP,N,2.0NRT,0.87,297.97
33.29733,71.18526,2026-09-02,2140,n,0.41000000000000003,SNPP,0.45,293.15,SNPP,N,2.0NRT,0.66,306.32
33.29454,71.18691,2026-09-02,2140,n,0.41000000000000003,SNPP,0.45,292.93,SNPP,N,2.0NRT,1.12,307.08
31.3686,76.35826,2026-09-02,2140,n,0.44,SNPP,0.62,289.07,SNPP,N,2.0NRT,0.62,302.36
27.28717,73.83898,2026-09-02,2142,n,0.39,SNPP,0.59,290.51,SNPP,N,2.0NRT,0.55,303.91
25.38928,68.58535,2026-09-02,2142,n,0.41000000000000003,SNPP,0.45,294.4,SNPP,N,2.0NRT,1.52,314.02
25.38768,68.58337,2026-09-02,2142,n,0.41000000000000003,SNPP,0.45,294.84,SNPP,N,2.0NRT,2.03,321.46
24.82198,73.09294,2026-09-02,2142,n,0.4,SNPP,0.6000000000000001,290.78,SNPP,N,2.0NRT,0.64,304.11
28.42361,69.70264,2026-09-02,2142,n,0.42,SNPP,0.45,296.15,SNPP,N,2.0NRT,1.7000000000000002,310.88
21.1071,72.64617,2026-09-02,2144,n,0.44,SNPP,0.63,288.32,SNPP,N,2.0NRT,7.05,347.86
21.10903,72.63763,2026-09-02,2144,n,0.44,SNPP,0.63,288.01,SNPP,N,2.0NRT,2.25,307.73
21.10334,72.63613,2026-09-02,2144,n,0.44,SNPP,0.63,287.95,SNPP,N,2.0NRT,2.34,318.44
21.10142,72.64466,2026-09-02,2144,n,0.44,SNPP,0.63,287.46,SNPP,N,2.0NRT,2.25,307.16
8.94969,80.79314,2026-09-03,712,n,0.78,SNPP,0.78,288.87,SNPP,D,2.0NRT,11.49,336.01
6.82737,81.47894,2026-09-03,712,n,0.77,SNPP,0.77,291.07,SNPP,D,2.0NRT,4.66,330.42
6.8225999999999996,81.4782,2026-09-03,712,n,0.77,SNPP,0.77,291.99,SNPP,D,2.0NRT,8.35,340.95
8.94729,80.78709,2026-09-03,712,n,0.79,SNPP,0.78,288.83,SNPP,D,2.0NRT,6.04,333.81
28.4979,97.02413,2026-09-03,716,n,0.45,SNPP,0.47000000000000003,292.52,SNPP,D,2.0NRT,6.62,337.33
27.99035,95.94063,2026-09-03,716,n,0.39,SNPP,0.44,294.12,SNPP,D,2.0NRT,6.05,340.52
27.98586,95.93726,2026-09-03,716,n,0.39,SNPP,0.44,295.68,SNPP,D,2.0NRT,5.03,334.3
26.80206,90.32026,2026-09-03,716,n,0.38,SNPP,0.36,295.86,SNPP,D,2.0NRT,4.05,331.09
27.37946,95.33263,2026-09-03,716,n,0.53,SNPP,0.42,293.87,SNPP,D,2.0NRT,1.57,333.29
26.88079,92.32764,2026-09-03,716,n,0.4,SNPP,0.37,295.78,SNPP,D,2.0NRT,6.54,335.88
26.52341,90.53152,2026-09-03,716,n,0.38,SNPP,0.36,295.1,SNPP,D,2.0NRT,3.17,337.85
27.44875,97.90619,2026-09-03,716,n,0.5,SNPP,0.49,292.37,SNPP,D,2.0NRT,2.94,335.84
23.80334,86.3283,2026-09-03,716,n,0.56,SNPP,0.43,292.97,SNPP,D,2.0NRT,4.25,329.9
28.181,95.66731,2026-09-03,716,n,0.5700000000000001,SNPP,0.43,294.3,SNPP,D,2.0NRT,5.65,333.32
37.98243,94.34124,2026-09-03,720,n,0.42,SNPP,0.45,309.68,SNPP,D,2.0NRT,2.46,340.44
7.55712,80.94936,2026-09-03,852,n,0.49,SNPP,0.65,294.15,SNPP,D,2.0NRT,4.55,331.3
7.72298,81.26734,2026-09-03,852,n,0.52,SNPP,0.67,293.0,SNPP,D,2.0NRT,5.61,336.62
7.55661,80.95155,2026-09-03,852,n,0.49,SNPP,0.65,294.03,SNPP,D,2.0NRT,5.75,334.53
7.52924,81.65376,2026-09-03,852,n,0.55,SNPP,0.68,292.58,SNPP,D,2.0NRT,4.86,337.63
7.36605,81.10909,2026-09-03,852,n,0.5,SNPP,0.66,296.35,SNPP,D,2.0NRT,4.69,331.16
7.36618,81.10924,2026-09-03,852,n,0.5,SNPP,0.66,296.75,SNPP,D,2.0NRT,4.5,330.55
7.32894,81.20289,2026-09-03,852,n,0.51,SNPP,0.66,297.37,SNPP,D,2.0NRT,9.62,339.3
7.36543,81.77074,2026-09-03,852,n,0.55,SNPP,0.68,292.3,SNPP,D,2.0NRT,4.8100000000000005,334.51
7.22432,80.83115,2026-09-03,852,n,0.48,SNPP,0.64,291.1,SNPP,D,2.0NRT,3.9699999999999998,333.28
7.22182,80.83134,2026-09-03,852,n,0.48,SNPP,0.64,291.89,SNPP,D,2.0NRT,4.3,334.52
7.13617,80.9217,2026-09-03,852,n,0.48,SNPP,0.65,293.8,SNPP,D,2.0NRT,10.53,341.43
6.82773,81.55322,2026-09-03,852,n,0.53,SNPP,0.67,291.54,SNPP,D,2.0NRT,4.08,330.62
6.82839,81.55818,2026-09-03,852,n,0.53,SNPP,0.67,291.68,SNPP,D,2.0NRT,4.08,337.28
6.74363,81.52365,2026-09-03,852,n,0.52,SNPP,0.67,293.86,SNPP,D,2.0NRT,4.18,330.37
6.44193,81.0908,2026-09-03,852,n,0.48,SNPP,0.65,291.57,SNPP,D,2.0NRT,6.84,348.26
11.5078,79.52651,2026-09-03,852,n,0.45,SNPP,0.63,294.32,SNPP,D,2.0NRT,4.34,346.56
11.50817,79.52599,2026-09-03,852,n,0.44,SNPP,0.63,294.04,SNPP,D,2.0NRT,2.7,344.98
10.9525,78.43614,2026-09-03,852,n,0.37,SNPP,0.58,273.55,SNPP,D,2.0NRT,2.9,334.3
10.23653,79.19613,2026-09-03,852,h,0.41000000000000003,SNPP,0.6000000000000001,294.56,SNPP,D,2.0NRT,11.42,367.0
9.40996,78.80921,2026-09-03,852,n,0.37,SNPP,0.58,292.88,SNPP,D,2.0NRT,0.73,341.22
7.75647,81.23419,2026-09-03,852,n,0.52,SNPP,0.66,293.04,SNPP,D,2.0NRT,4.19,331.0
7.92578,81.39906,2026-09-03,852,n,0.53,SNPP,0.67,293.08,SNPP,D,2.0NRT,7.19,335.63
7.9395,81.25786,2026-09-03,852,n,0.52,SNPP,0.67,293.41,SNPP,D,2.0NRT,3.46,336.74
9.396090000000001,80.43563,2026-09-03,852,n,0.48,SNPP,0.65,292.43,SNPP,D,2.0NRT,6.93,331.09
9.3942,80.43369,2026-09-03,852,n,0.48,SNPP,0.65,292.71,SNPP,D,2.0NRT,7.95,335.74
8.99572,78.11298,2026-09-03,852,n,0.33,SNPP,0.55,296.58,SNPP,D,2.0NRT,1.58,337.77
8.99612,78.11604,2026-09-03,852,n,0.33,SNPP,0.55,296.73,SNPP,D,2.0NRT,1.58,340.09
9.20827,80.67661,2026-09-03,852,n,0.5,SNPP,0.65,292.0,SNPP,D,2.0NRT,6.18,333.84
8.86421,78.08301,2026-09-03,852,n,0.33,SNPP,0.55,296.67,SNPP,D,2.0NRT,2.55,337.52
8.86688,78.08226,2026-09-03,852,n,0.33,SNPP,0.55,296.85,SNPP,D,2.0NRT,1.34,334.12
9.09281,79.79891,2026-09-03,852,n,0.43,SNPP,0.62,291.7,SNPP,D,2.0NRT,4.75,331.83
8.05081,81.30357,2026-09-03,852,n,0.53,SNPP,0.67,293.14,SNPP,D,2.0NRT,7.7,337.97
9.2081,80.67667,2026-09-03,852,n,0.49,SNPP,0.65,292.05,SNPP,D,2.0NRT,4.85,332.64
8.81097,78.0528,2026-09-03,852,n,0.32,SNPP,0.55,298.05,SNPP,D,2.0NRT,0.97,333.07
8.8697,80.70795,2026-09-03,852,n,0.49,SNPP,0.65,289.83,SNPP,D,2.0NRT,2.61,331.08
8.82872,80.53358,2026-09-03,852,n,0.48,SNPP,0.65,291.51,SNPP,D,2.0NRT,7.51,335.37
8.65861,80.50542,2026-09-03,852,n,0.47000000000000003,SNPP,0.64,293.32,SNPP,D,2.0NRT,11.33,356.68
8.62868,80.4115,2026-09-03,852,n,0.47000000000000003,SNPP,0.64,293.13,SNPP,D,2.0NRT,4.52,334.84
8.62922,80.41586,2026-09-03,852,n,0.47000000000000003,SNPP,0.64,293.02,SNPP,D,2.0NRT,4.52,339.61
8.66189,80.50454,2026-09-03,852,n,0.47000000000000003,SNPP,0.64,291.88,SNPP,D,2.0NRT,5.5600000000000005,333.14
