latitude,longitude,acq_date,acq_time,frp,brightness,bright_t31,confidence,risk_score,risk_level,hospital_km,industry_km,factory_km,powerplant_km,georisk_score,georisk_level
23.69712,85.35915,2026-09-02,2002,0.72,298.21,282.2,n,2.32,Low,986.67,984.77,990.22,1005.24,41.99,Low
23.66686,86.09244,2026-09-02,2002,2.0,303.59,287.9,n,6.27,Low,1040.67,1038.49,1044.11,1060.41,48.11,Low
23.76929,86.01326,2026-09-02,2002,1.06,303.69,289.14,n,5.62,Low,1041.8,1039.7,1045.27,1061.23,47.5,Low
23.77496,85.99825,2026-09-02,2002,0.93,304.92,289.68,n,6.21,Low,1041.05,1038.95,1044.51,1060.45,48.06,Low
23.77554,85.99434,2026-09-02,2002,0.93,303.22,289.35,n,5.26,Low,1040.79,1038.69,1044.25,1060.18,47.1,Low
23.75301,86.3995,2026-09-02,2002,1.79,306.1,290.05,n,7.51,Low,1070.95,1068.7,1074.36,1090.95,50.56,Medium
23.75577,86.40394,2026-09-02,2002,1.05,306.39,289.59,n,7.12,Low,1071.49,1069.24,1074.9,1091.49,50.19,Medium
23.75693,86.39625,2026-09-02,2002,1.45,306.5,290.21,n,7.48,Low,1070.96,1068.72,1074.38,1090.95,50.53,Medium
23.75911,86.40453,2026-09-02,2002,1.05,307.12,288.73,n,7.52,Low,1071.77,1069.52,1075.18,1091.76,50.6,Medium
23.80136,86.32924,2026-09-02,2002,0.85,302.76,288.9,n,4.95,Low,1068.78,1066.57,1072.2,1088.59,47.91,Low
23.80471,86.32983,2026-09-02,2002,0.85,311.61,289.63,n,9.87,Low,1069.06,1066.86,1072.49,1088.87,52.84,Medium
23.80529,86.32597,2026-09-02,2002,0.85,299.68,288.61,n,3.24,Low,1068.8,1066.59,1072.22,1088.6,46.2,Low
23.76244,86.40514,2026-09-02,2002,1.07,302.54,288.11,n,4.99,Low,1072.05,1069.8,1075.46,1092.04,48.08,Low
23.78102,86.37297,2026-09-02,2002,1.41,301.83,289.08,n,4.85,Low,1070.8,1068.57,1074.22,1090.71,47.89,Low
23.7787,86.38834,2026-09-02,2002,1.75,311.58,289.49,n,10.52,Low,1071.86,1069.62,1075.27,1091.79,53.61,Medium
23.77812,86.39218,2026-09-02,2002,1.06,303.48,289.43,n,5.51,Low,1072.12,1069.88,1075.53,1092.06,48.61,Low
23.77536,86.38774,2026-09-02,2002,2.1,305.74,289.53,n,7.54,Low,1071.57,1069.34,1074.99,1091.51,50.61,Medium
23.76637,86.40189,2026-09-02,2002,0.98,301.52,288.02,n,4.36,Low,1072.07,1069.82,1075.48,1092.04,47.45,Low
23.7665,86.37826,2026-09-02,2002,1.13,303.1,288.33,n,5.35,Low,1070.21,1067.97,1073.62,1090.15,48.37,Low
23.76419,86.39362,2026-09-02,2002,1.77,305.69,289.46,n,7.27,Low,1071.26,1069.02,1074.67,1091.23,50.33,Medium
23.76303,86.40129,2026-09-02,2002,0.98,306.39,288.44,n,7.06,Low,1071.79,1069.54,1075.2,1091.77,50.14,Medium
20.94712,86.04544,2026-09-02,2002,2.41,299.71,275.89,n,4.42,Low,874.68,871.05,877.43,898.89,39.64,Low
20.94769,86.04173,2026-09-02,2002,2.41,329.92,276.62,n,21.21,Low,874.36,870.72,877.11,898.56,56.42,Medium
15.17838,76.65782,2026-09-02,2004,1.94,304.14,284.25,n,6.53,Low,301.19,300.02,307.05,306.6,18.68,Low
15.17876,76.65467,2026-09-02,2004,1.51,303.64,283.83,n,5.93,Low,301.37,300.2,307.21,306.76,18.09,Low
15.18241,76.66785,2026-09-02,2004,2.21,303.1,283.02,n,6.16,Low,300.18,299.0,306.07,305.6,18.27,Low
15.17321,76.65722,2026-09-02,2004,1.52,298.31,283.72,n,2.98,Low,301.68,300.51,307.56,307.1,15.15,Low
15.16884,76.38137,2026-09-02,2004,1.08,303.55,285.17,n,5.56,Low,321.14,320.1,325.72,325.66,18.49,Low
21.16249,72.6673,2026-09-02,2004,1.98,304.69,284.74,n,6.87,Low,711.95,710.68,710.81,714.34,35.35,Low
15.17359,76.65408,2026-09-02,2004,1.23,300.96,281.77,n,4.23,Low,301.86,300.68,307.72,307.26,16.41,Low
15.78634,80.24809,2026-09-02,2004,1.63,304.51,283.42,n,6.51,Low,243.97,245.22,253.06,271.75,16.65,Low
18.68321,73.04121,2026-09-02,2004,3.91,301.76,283.02,n,6.69,Low,566.99,565.76,565.93,569.43,29.37,Low
18.68376,73.03494,2026-09-02,2004,2.69,307.43,282.78,n,8.92,Low,567.65,566.42,566.59,570.08,31.63,Low
18.6843,73.02866,2026-09-02,2004,2.69,303.48,282.8,n,6.73,Low,568.31,567.08,567.25,570.75,29.46,Low
17.60491,83.19991,2026-09-02,2004,1.14,295.25,268.04,n,0.99,Low,489.2,486.86,493.1,515.89,20.84,Low
17.60785,83.20464,2026-09-02,2004,0.8200000000000001,298.93,270.69,n,2.8,Low,489.72,487.37,493.61,516.4,22.67,Low
17.61139,83.20518,2026-09-02,2004,1.06,299.79,271.87,n,3.46,Low,489.8,487.43,493.68,516.47,23.33,Low
21.1658,72.66228,2026-09-02,2004,1.54,301.64,284.7,n,4.84,Low,712.58,711.32,711.45,714.97,33.34,Low
7.76356,80.32153,2026-09-02,2006,1.7000000000000002,306.91,292.35,n,7.89,Low,1073.02,1074.21,1081.77,1089.47,51.07,Medium
9.56267,77.52,2026-09-02,2006,2.11,312.46,278.52,n,11.28,Low,862.9,860.86,872.86,873.75,45.98,Low
11.17563,79.08776,2026-09-02,2006,0.63,304.65,286.18,n,5.83,Low,681.28,680.93,689.65,695.39,33.3,Low
11.59482,77.264,2026-09-02,2006,1.73,308.29,271.1,n,8.68,Low,644.62,642.67,655.79,654.85,34.66,Low
11.59569,77.25757,2026-09-02,2006,1.73,301.79,268.93,n,5.07,Low,644.66,642.71,655.84,654.88,31.05,Low
11.80807,77.92142,2026-09-02,2006,2.3,313.58,284.21,n,12.05,Low,611.43,609.36,621.04,622.49,36.69,Low
12.84852,79.90374,2026-09-02,2006,4.0,334.6,288.54,n,25.0,Low,513.65,514.88,522.7,532.7,45.84,Low
12.85253,79.90434,2026-09-02,2006,5.36,343.13,289.45,n,30.76,Low,513.24,514.47,522.29,532.3,51.58,Medium
13.09088,79.98233,2026-09-02,2006,0.52,304.44,285.15,n,5.63,Low,490.37,491.61,499.5,510.14,25.55,Low
7.47998,81.08479,2026-09-02,2006,2.11,311.65,296.02,n,10.83,Low,1120.94,1122.16,1129.9,1139.03,55.95,Medium
7.5548,81.30308,2026-09-02,2006,3.47,323.29,293.48,n,18.32,Low,1118.88,1120.11,1127.91,1137.49,63.36,Medium
7.55889,81.2997,2026-09-02,2006,1.3,309.37,293.76,n,8.96,Low,1118.35,1119.58,1127.37,1136.95,53.98,Medium
7.96894,79.79425,2026-09-02,2006,3.02,308.78,293.45,n,9.92,Low,1042.0,1042.54,1050.57,1057.19,51.84,Medium
7.97252,80.73882,2026-09-02,2006,2.91,321.51,293.5,n,16.91,Low,1059.24,1060.45,1068.14,1076.81,59.56,Medium
8.08357,80.79222,2026-09-02,2006,6.49,328.17,294.23,n,23.3,Low,1048.55,1049.76,1057.47,1066.31,65.52,Medium
8.08421,80.78805,2026-09-02,2006,6.49,330.49,295.53,n,24.58,Low,1048.38,1049.59,1057.3,1066.13,66.79,Medium
8.01085,81.28994,2026-09-02,2006,1.23,306.92,294.86,n,7.54,Low,1069.84,1071.07,1078.89,1088.71,50.63,Medium
8.35069,80.99633,2026-09-02,2006,0.44,308.39,293.57,n,7.77,Low,1025.16,1026.38,1034.16,1043.57,49.06,Low
9.55174,77.51925,2026-09-02,2006,0.75,300.72,280.12,n,3.74,Low,864.11,862.07,874.07,874.96,38.49,Low
9.55481,77.51051,2026-09-02,2006,0.75,305.7,277.36,n,6.51,Low,863.88,861.84,873.85,874.72,41.25,Low
9.55315,77.52262,2026-09-02,2006,2.59,321.0,280.86,n,16.39,Low,863.92,861.87,873.87,874.77,51.13,Medium
9.55874,77.51527,2026-09-02,2006,2.55,299.36,278.95,n,4.33,Low,863.39,861.35,873.36,874.24,39.05,Low
9.55933,77.5109,2026-09-02,2006,0.75,299.08,278.15,n,2.83,Low,863.38,861.34,873.35,874.22,37.55,Low
9.56071,77.53418,2026-09-02,2006,2.32,314.02,281.53,n,12.31,Low,862.95,860.9,872.88,873.81,47.02,Low
6.35938,80.89688,2026-09-02,2008,1.33,309.14,291.83,n,8.85,Low,1237.4,1238.6,1246.25,1254.52,58.62,Medium
6.60946,81.25787,2026-09-02,2008,4.13,336.98,294.0,n,26.42,Low,1219.01,1220.23,1227.96,1237.0,75.46,Medium
6.73874,80.70068,2026-09-02,2008,0.37,300.53,289.69,n,3.35,Low,1192.04,1193.24,1200.85,1208.91,51.3,Medium
6.7725100000000005,80.99814,2026-09-02,2008,1.18,303.55,289.94,n,5.64,Low,1195.01,1196.22,1203.9,1212.53,53.72,Medium
6.85798,80.95795,2026-09-02,2008,0.78,299.78,289.29,n,3.24,Low,1184.82,1186.03,1193.72,1202.31,50.91,Medium
6.79936,81.55991,2026-09-02,2008,0.61,306.69,293.68,n,6.95,Low,1206.93,1208.16,1215.97,1225.63,55.52,Medium
6.97714,80.86381,2026-09-02,2008,0.61,302.77,288.28,n,4.77,Low,1169.76,1170.96,1178.63,1187.09,51.83,Medium
6.3556,80.89746,2026-09-02,2008,2.06,304.67,291.74,n,6.92,Low,1237.82,1239.02,1246.67,1254.94,56.7,Medium
6.35586,80.89634,2026-09-02,2008,1.69,309.53,291.65,n,9.34,Low,1237.77,1238.97,1246.61,1254.89,59.12,Medium
35.70838,73.66257,2026-09-02,2140,0.87,297.97,283.17,n,2.3,Low,2064.75,2063.65,2063.93,2066.1,84.88,High
33.29733,71.18526,2026-09-02,2140,0.66,306.32,293.15,n,6.78,Low,1884.69,1883.72,1883.76,1886.34,82.17,High
33.29454,71.18691,2026-09-02,2140,1.12,307.08,292.93,n,7.55,Low,1884.34,1883.37,1883.41,1886.0,82.92,High
31.3686,76.35826,2026-09-02,2140,0.62,302.36,289.07,n,4.55,Low,1544.74,1543.51,1544.01,1545.92,66.33,Medium
27.28717,73.83898,2026-09-02,2142,0.55,303.91,290.51,n,5.36,Low,1172.06,1171.07,1171.12,1173.76,52.24,Medium
25.38928,68.58535,2026-09-02,2142,1.52,314.02,294.4,n,11.71,Low,1326.73,1325.49,1325.61,1329.03,64.78,Medium
25.38768,68.58337,2026-09-02,2142,2.03,321.46,294.84,n,16.22,Low,1326.77,1325.54,1325.65,1329.07,69.29,Medium
24.82198,73.09294,2026-09-02,2142,0.64,304.11,290.78,n,5.54,Low,969.08,967.96,968.04,971.08,44.3,Low
28.42361,69.70264,2026-09-02,2142,1.7000000000000002,310.88,296.15,n,10.1,Low,1490.48,1489.34,1489.42,1492.52,69.72,Medium
21.1071,72.64617,2026-09-02,2144,7.05,347.86,288.32,n,34.65,Low,710.43,709.16,709.3,712.82,63.07,Medium
21.10903,72.63763,2026-09-02,2144,2.25,307.73,288.01,n,8.76,Low,711.29,710.02,710.16,713.69,37.21,Low
21.10334,72.63613,2026-09-02,2144,2.34,318.44,287.95,n,14.78,Low,711.08,709.81,709.95,713.48,43.22,Low
21.10142,72.64466,2026-09-02,2144,2.25,307.16,287.46,n,8.44,Low,710.22,708.95,709.09,712.62,36.85,Low
8.94969,80.79314,2026-09-03,712,11.49,336.01,288.87,n,31.4,Low,955.44,956.66,964.42,973.74,69.9,Medium
6.82737,81.47894,2026-09-03,712,4.66,330.42,291.07,n,23.17,Low,1201.62,1202.85,1210.64,1220.17,71.52,Medium
6.8226,81.4782,2026-09-03,712,8.35,340.95,291.99,n,31.79,Low,1202.11,1203.33,1211.13,1220.66,80.16,High
8.94729,80.78709,2026-09-03,712,6.04,333.81,288.83,n,26.09,Low,955.53,956.75,964.52,973.82,64.6,Medium
28.4979,97.02413,2026-09-03,716,6.62,337.33,292.52,n,28.48,Low,2246.54,2243.73,2249.72,2268.48,118.56,High
27.99035,95.94063,2026-09-03,716,6.05,340.52,294.12,n,29.83,Low,2126.27,2123.47,2129.46,2148.2,115.1,High
27.98586,95.93726,2026-09-03,716,5.03,334.3,295.68,n,25.61,Low,2125.74,2122.94,2128.92,2147.67,110.86,High
26.80206,90.32026,2026-09-03,716,4.05,331.09,295.86,n,23.09,Low,1590.21,1588.03,1593.65,1609.8,86.91,High
27.37946,95.33263,2026-09-03,716,1.57,333.29,293.87,n,22.45,Low,2040.89,2038.01,2044.04,2063.12,104.31,High
26.88079,92.32764,2026-09-03,716,6.54,335.88,295.78,n,27.62,Low,1757.34,1754.78,1760.63,1778.39,98.13,High
26.52341,90.53152,2026-09-03,716,3.17,337.85,295.1,n,26.18,Low,1588.22,1585.9,1591.6,1608.35,89.92,High
27.44875,97.90619,2026-09-03,716,2.94,335.84,292.37,n,24.89,Low,2271.26,2268.1,2274.27,2294.49,115.97,High
23.80334,86.3283,2026-09-03,716,4.25,329.9,292.97,n,22.58,Low,1068.84,1066.64,1072.27,1088.65,65.54,Medium
28.181,95.66731,2026-09-03,716,5.65,333.32,294.3,n,25.53,Low,2113.53,2110.82,2116.76,2135.14,110.29,High
37.98243,94.34124,2026-09-03,720,2.46,340.44,309.68,n,27.09,Low,2743.63,2742.78,2746.35,2755.82,136.98,Critical
7.55712,80.94936,2026-09-03,852,4.55,331.3,294.15,n,23.58,Low,1109.18,1110.39,1118.11,1127.01,68.23,Medium
7.72298,81.26734,2026-09-03,852,5.61,336.62,293.0,n,27.33,Low,1099.89,1101.12,1108.92,1118.53,71.61,Medium
7.55661,80.95155,2026-09-03,852,5.75,334.53,294.03,n,26.27,Low,1109.29,1110.5,1118.22,1127.12,70.92,Medium
7.52924,81.65376,2026-09-03,852,4.86,337.63,292.58,n,27.33,Low,1132.17,1133.41,1141.28,1151.5,72.91,Medium
7.36605,81.10909,2026-09-03,852,4.69,331.16,296.35,n,23.61,Low,1133.82,1135.03,1142.78,1151.89,69.25,Medium
7.36618,81.10924,2026-09-03,852,4.5,330.55,296.75,n,23.13,Low,1133.81,1135.02,1142.77,1151.88,68.76,Medium
7.32894,81.20289,2026-09-03,852,9.62,339.3,297.37,n,31.83,Low,1140.29,1141.51,1149.27,1158.55,77.73,Medium
7.36543,81.77074,2026-09-03,852,4.8100000000000005,334.51,292.3,n,25.56,Low,1153.26,1154.5,1162.38,1172.73,71.99,Medium
7.22432,80.83115,2026-09-03,852,3.97,333.28,291.1,n,24.24,Low,1142.27,1143.48,1151.15,1159.65,70.21,Medium
7.22182,80.83134,2026-09-03,852,4.3,334.52,291.89,n,25.18,Low,1142.54,1143.75,1151.42,1159.93,71.16,Medium
7.13617,80.9217,2026-09-03,852,10.53,341.43,293.8,n,33.69,Low,1153.91,1155.12,1162.81,1171.46,80.12,High
6.82773,81.55322,2026-09-03,852,4.08,330.62,291.54,n,22.85,Low,1203.71,1204.94,1212.75,1222.41,71.29,Medium
6.82839,81.55818,2026-09-03,852,4.08,337.28,291.68,n,26.55,Low,1203.78,1205.01,1212.82,1222.5,74.99,Medium
6.74363,81.52365,2026-09-03,852,4.18,330.37,293.86,n,22.79,Low,1211.84,1213.07,1220.87,1230.44,71.55,Medium
6.44193,81.0908,2026-09-03,852,6.84,348.26,291.57,n,34.72,Low,1232.91,1234.12,1241.82,1250.48,84.31,High
11.5078,79.52651,2026-09-03,852,4.34,346.56,294.32,n,31.9,Low,650.21,651.38,658.88,666.29,58.17,Medium
11.50817,79.52599,2026-09-03,852,2.7,344.98,294.04,n,29.79,Low,650.16,651.33,658.83,666.24,56.06,Medium
10.9525,78.43614,2026-09-03,852,2.9,334.3,273.55,n,24.01,Low,703.86,701.71,712.04,715.52,52.34,Medium
10.23653,79.19613,2026-09-03,852,11.42,367.0,294.56,h,48.57,Medium,785.76,785.48,794.15,799.94,80.22,High
9.40996,78.80921,2026-09-03,852,0.73,341.22,292.88,n,26.23,Low,874.84,873.38,882.98,887.49,61.42,Medium
7.75647,81.23419,2026-09-03,852,4.19,331.0,293.04,n,23.14,Low,1095.37,1096.6,1104.4,1113.95,67.24,Medium
7.92578,81.39906,2026-09-03,852,7.19,335.63,293.08,n,27.96,Low,1082.17,1083.4,1091.24,1101.22,71.54,Medium
7.9395,81.25786,2026-09-03,852,3.46,336.74,293.41,n,25.78,Low,1076.51,1077.74,1085.55,1095.25,69.13,Medium
9.39609,80.43563,2026-09-03,852,6.93,331.09,292.43,n,25.25,Low,898.31,899.52,907.21,915.96,61.46,Medium
9.3942,80.43369,2026-09-03,852,7.95,335.74,292.71,n,28.6,Low,898.46,899.68,907.37,916.11,64.82,Medium
8.99572,78.11298,2026-09-03,852,1.58,337.77,296.58,n,24.95,Low,920.82,918.71,929.59,932.23,61.96,Medium
8.99612,78.11604,2026-09-03,852,1.58,340.09,296.73,n,26.23,Low,920.77,918.65,929.53,932.17,63.24,Medium
9.20827,80.67661,2026-09-03,852,6.18,333.84,292.0,n,26.21,Low,924.59,925.81,933.56,942.77,63.48,Medium
8.86421,78.08301,2026-09-03,852,2.55,337.52,296.67,n,25.53,Low,935.48,933.36,944.29,946.86,63.13,Medium
8.86688,78.08226,2026-09-03,852,1.34,334.12,296.85,n,22.74,Low,935.18,933.07,944.0,946.56,60.33,Medium
9.09281,79.79891,2026-09-03,852,4.75,331.83,291.7,n,24.02,Low,918.83,919.74,927.46,934.49,61.03,Medium
8.05081,81.30357,2026-09-03,852,7.7,337.97,293.14,n,29.65,Low,1065.99,1067.22,1075.05,1084.91,72.58,Medium
9.2081,80.67667,2026-09-03,852,4.85,332.64,292.05,n,24.55,Low,924.61,925.83,933.58,942.79,61.82,Medium
8.81097,78.0528,2026-09-03,852,0.97,333.07,298.05,n,21.88,Low,941.49,939.38,950.35,952.85,59.72,Medium
8.8697,80.70795,2026-09-03,852,2.61,331.08,289.83,n,22.0,Low,961.78,963.0,970.74,979.82,60.75,Medium
8.82872,80.53358,2026-09-03,852,7.51,335.37,291.51,n,28.06,Low,961.9,963.11,970.8,979.46,66.81,Medium
8.65861,80.50542,2026-09-03,852,11.33,356.68,293.32,n,42.76,Medium,979.64,980.85,988.51,997.02,82.22,High
8.62868,80.4115,2026-09-03,852,4.52,334.84,293.13,n,25.52,Low,980.79,981.99,989.63,997.91,65.02,Medium
8.62922,80.41586,2026-09-03,852,4.52,339.61,293.02,n,28.17,Low,980.83,982.03,989.67,997.96,67.67,Medium
8.66189,80.50454,2026-09-03,852,5.5600000000000005,333.14,291.88,n,25.36,Low,979.27,980.47,988.14,996.65,64.81,Medium
8.6559,80.50523,2026-09-03,852,8.48,349.78,293.52,n,36.79,Low,979.93,981.14,988.8,997.31,76.26,Medium
8.63185,80.41512,2026-09-03,852,7.79,342.85,291.81,n,32.43,Low,980.53,981.73,989.37,997.66,71.92,Medium
8.60062,80.454,2026-09-03,852,2.76,335.49,290.31,n,24.56,Low,984.76,985.97,993.62,1001.98,64.22,Medium
8.60401,80.48016,2026-09-03,852,6.33,334.16,292.18,n,26.5,Low,984.98,986.18,993.84,1002.26,66.17,Medium
8.60457,80.48453,2026-09-03,852,5.78,331.25,291.37,n,24.47,Low,985.02,986.22,993.88,1002.31,64.14,Medium
8.55929,80.3675,2026-09-03,852,17.44,367.0,294.02,h,53.08,Medium,987.38,988.58,996.2,1004.35,92.85,High
8.56422,80.79527,2026-09-03,852,3.8,332.99,291.38,n,23.96,Low,996.88,998.1,1005.84,1014.94,64.12,Medium
8.564,80.79541,2026-09-03,852,6.69,333.78,291.79,n,26.56,Low,996.91,998.13,1005.87,1014.97,66.72,Medium
8.39178,80.16251,2026-09-03,852,46.39,340.35,295.25,n,59.99,Medium,1001.58,1002.76,1010.31,1017.92,100.32,High
8.3923,80.16667,2026-09-03,852,41.89,351.18,292.93,n,62.63,Medium,1001.6,1002.78,1010.33,1017.95,102.96,High
8.43132,80.52473,2026-09-03,852,7.77,346.03,292.96,n,34.18,Low,1004.68,1005.88,1013.54,1021.98,74.64,Medium
8.39199,80.16026,2026-09-03,852,23.58,334.57,292.82,n,39.67,Low,1001.51,1002.7,1010.24,1017.85,79.99,Medium
8.39254,80.16441,2026-09-03,852,62.8,367.0,296.13,h,87.1,High,1001.53,1002.72,1010.26,1017.87,127.42,Critical
8.4287,80.5266,2026-09-03,852,6.28,330.2,292.89,n,24.27,Low,1005.0,1006.21,1013.87,1022.31,64.74,Medium
8.4028,80.65507,2026-09-03,852,5.58,332.44,293.37,n,24.99,Low,1010.79,1012.0,1019.69,1028.4,65.7,Medium
8.28842,80.23164,2026-09-03,852,7.83,331.07,293.27,n,25.91,Low,1014.13,1015.32,1022.88,1030.6,66.74,Medium
8.284,80.23323,2026-09-03,852,8.64,330.92,292.92,n,26.44,Low,1014.64,1015.83,1023.39,1031.11,67.29,Medium
8.21999,80.57515,2026-09-03,852,1.81,330.34,292.01,n,20.99,Low,1028.69,1029.9,1037.56,1046.0,62.41,Medium
8.20337,80.99162,2026-09-03,852,5.13,336.41,292.96,n,26.85,Low,1040.82,1042.04,1049.81,1059.12,68.77,Medium
8.20065,81.06894,2026-09-03,852,3.11,330.69,292.24,n,22.16,Low,1043.23,1044.45,1052.24,1061.71,64.18,Medium
8.20392,80.99172,2026-09-03,852,6.22,332.07,292.88,n,25.26,Low,1040.76,1041.98,1049.75,1059.07,67.18,Medium
8.1625,81.34946,2026-09-03,852,19.64,367.0,293.1,h,54.73,Medium,1055.5,1056.73,1064.58,1074.6,97.24,High
8.05333,80.59547,2026-09-03,852,3.63,333.4,293.4,n,24.06,Low,1047.19,1048.4,1056.05,1064.46,66.22,Medium
8.14806,81.33616,2026-09-03,852,11.6,367.0,293.0,h,48.7,Medium,1056.63,1057.86,1065.7,1075.69,91.26,High
8.05642,81.2979,2026-09-03,852,6.6,338.69,293.12,n,29.22,Low,1065.22,1066.46,1074.28,1084.14,72.12,Medium
8.05706,81.30285,2026-09-03,852,6.6,344.06,292.73,n,32.21,Low,1065.3,1066.54,1074.36,1084.23,75.11,Medium
21.10661,72.64839,2026-09-03,856,4.4,332.65,296.01,n,24.22,Low,710.21,708.94,709.07,712.6,52.63,Medium
22.4173,69.04085,2026-09-03,856,5.33,340.77,302.56,n,29.43,Low,1105.84,1104.57,1104.71,1108.27,73.66,Medium
22.92752,70.11013,2026-09-03,856,3.07,330.19,293.5,n,21.85,Low,1039.95,1038.68,1038.81,1042.32,63.45,Medium
18.56307,74.36423,2026-09-03,856,7.46,332.55,297.39,n,26.46,Low,428.11,426.87,427.03,430.56,43.59,Low
22.93244,69.69634,2026-09-03,856,4.13,330.89,302.24,l,23.04,Low,1075.89,1074.62,1074.75,1078.28,66.08,Medium
18.51911,74.35187,2026-09-03,856,4.86,330.29,296.04,n,23.25,Low,428.15,426.91,427.08,430.6,40.38,Low
18.69169,73.04173,2026-09-03,856,5.14,334.81,295.45,n,25.97,Low,567.13,565.9,566.07,569.57,48.66,Low
18.51854,74.3471,2026-09-03,856,4.86,334.46,296.41,n,25.57,Low,428.62,427.39,427.55,431.07,42.72,Low
25.3869,68.5815,2026-09-03,858,2.61,331.52,304.2,l,22.25,Low,1326.87,1325.63,1325.74,1329.16,75.32,Medium
29.88983,73.90404,2026-09-03,858,1.81,333.23,296.63,n,22.6,Low,1438.7,1437.76,1437.81,1440.24,80.15,High
35.99179,94.82908,2026-09-03,1940,0.74,299.89,280.74,n,3.27,Low,2603.45,2602.31,2607.01,2617.48,107.57,High
32.51342,82.42087,2026-09-03,1940,0.12,311.6,277.11,n,9.31,Low,1705.82,1706.54,1707.57,1711.83,77.63,Medium
37.34675,97.40954,2026-09-03,1940,0.8,298.59,283.38,n,2.59,Low,2871.53,2870.28,2875.32,2886.17,117.62,High
26.75918,83.19909,2026-09-03,1942,1.16,306.85,285.78,n,7.45,Low,1131.83,1131.83,1133.44,1141.22,52.83,Medium
23.75436,85.85263,2026-09-03,1945,1.3,310.98,284.88,n,9.85,Low,1028.32,1026.27,1031.81,1047.55,51.19,Medium
23.75731,85.85121,2026-09-03,1945,1.56,303.97,284.59,n,6.15,Low,1028.43,1026.38,1031.91,1047.64,47.49,Low
23.75678,85.85565,2026-09-03,1945,1.56,310.42,285.22,n,9.74,Low,1028.73,1026.68,1032.21,1047.95,51.1,Medium
23.78801,85.55334,2026-09-03,1945,0.87,308.69,282.0,n,8.26,Low,1008.05,1006.13,1011.58,1026.75,48.79,Low
23.63301,86.83422,2026-09-03,1945,0.84,306.94,288.53,n,7.26,Low,1097.82,1095.37,1101.15,1118.58,51.39,Medium
23.61394,86.78859,2026-09-03,1945,1.7000000000000002,309.63,289.21,n,9.4,Low,1092.83,1090.38,1096.16,1113.57,53.33,Medium
23.56118,87.08237,2026-09-03,1945,2.48,307.04,282.82,n,8.55,Low,1113.58,1111.01,1116.86,1134.75,53.31,Medium
23.58044,86.72423,2026-09-03,1945,1.24,309.01,288.21,n,8.71,Low,1085.35,1082.91,1088.68,1106.07,52.34,Medium
23.7255,86.43961,2026-09-03,1945,2.79,312.66,287.88,n,11.9,Low,1072.23,1069.95,1075.63,1092.33,55.0,Medium
23.66999,86.93584,2026-09-03,1945,0.5,305.31,286.93,n,6.1,Low,1108.58,1106.12,1111.91,1129.4,50.66,Medium
23.73892,86.43327,2026-09-03,1945,4.27,332.15,289.42,n,23.84,Low,1072.65,1070.38,1076.06,1092.72,66.96,Medium
23.66326,87.15506,2026-09-03,1945,2.72,315.58,286.04,n,13.47,Low,1126.2,1123.66,1129.49,1147.28,58.74,Medium
23.75333,86.41881,2026-09-03,1945,2.21,306.57,285.49,n,8.09,Low,1072.5,1070.25,1075.91,1092.53,51.2,Medium
23.77853,86.20712,2026-09-03,1945,1.4,305.87,284.37,n,7.09,Low,1057.57,1055.4,1061.01,1077.26,49.6,Low
23.75945,86.403,2026-09-03,1945,1.9,311.53,281.99,n,10.61,Low,1071.68,1069.43,1075.09,1091.66,53.69,Medium
23.75995,86.39886,2026-09-03,1945,1.13,303.16,278.33,n,5.38,Low,1071.38,1069.13,1074.79,1091.36,48.45,Low
23.76361,86.40362,2026-09-03,1945,1.9,319.57,279.65,n,15.07,Low,1072.01,1069.77,1075.43,1092.0,58.16,Medium
23.76411,86.39948,2026-09-03,1945,1.13,301.48,276.62,n,4.45,Low,1071.72,1069.47,1075.13,1091.7,47.53,Low
23.76827,86.40009,2026-09-03,1945,1.42,301.49,276.21,n,4.67,Low,1072.06,1069.81,1075.47,1092.03,47.76,Low
23.77272,86.36308,2026-09-03,1945,1.88,311.0,279.79,n,10.3,Low,1069.44,1067.21,1072.86,1089.35,53.29,Medium
23.76777,86.40421,2026-09-03,1945,2.0,320.79,277.99,n,15.83,Low,1072.35,1070.1,1075.76,1092.33,58.94,Medium
23.68263,87.12968,2026-09-03,1945,1.02,304.46,286.13,n,6.02,Low,1125.36,1122.83,1128.66,1146.37,51.25,Medium
23.7769,86.36366,2026-09-03,1945,1.88,309.48,278.5,n,9.45,Low,1069.78,1067.55,1073.2,1089.68,52.45,Medium
23.68801,87.11914,2026-09-03,1945,1.93,310.76,285.56,n,10.2,Low,1124.84,1122.32,1128.14,1145.83,55.41,Medium
23.77807,86.38908,2026-09-03,1945,1.38,317.93,274.17,n,13.77,Low,1071.87,1069.63,1075.29,1091.81,56.86,Medium
23.79659,86.2353,2026-09-03,1945,0.51,298.0,279.57,n,2.05,Low,1061.06,1058.89,1064.5,1080.75,44.7,Low
23.69199,87.11974,2026-09-03,1945,1.93,307.04,285.93,n,8.14,Low,1125.15,1122.63,1128.45,1146.14,53.36,Medium
23.69338,87.10863,2026-09-03,1945,1.71,305.36,285.59,n,7.04,Low,1124.32,1121.81,1127.63,1145.3,52.23,Medium
23.78174,86.39377,2026-09-03,1945,1.38,300.97,278.02,n,4.35,Low,1072.5,1070.26,1075.91,1092.43,47.46,Low
